N,P,K,temperature,humidity,ph,rainfall,target_crop,Moisture,Soil Type,Fertilizer Name,Yield_Score,Risk_Score
31.0,58.0,15.0,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,41.0,,Organic Manure,0.1421333333333333,0.0382146391368852
19.0,35.0,24.0,27.11030369,83.64274107,6.883308033,49.11964582,mungbean,41.0,,Organic Manure,0.1066,0.0223279576080686
24.0,53.0,17.0,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,41.0,,Organic Manure,0.1284666666666666,0.0331069080144542
13.0,47.0,20.0,29.21780035,87.93724219,6.54450214,43.1386631,mungbean,41.0,,Organic Manure,0.1093333333333333,0.0134168389123267
31.0,53.0,16.0,28.7420098,85.81675947,6.452006451,48.54598575,mungbean,41.0,,Organic Manure,0.1366666666666666,0.0360043677743203
28.0,45.0,23.0,29.65021184,80.29868321,6.489259136,56.76278363,mungbean,41.0,,Organic Manure,0.1311999999999999,0.0380243577777932
31.0,37.0,21.0,27.23924995,86.404241,6.713410626,37.31236904,mungbean,41.0,,Organic Manure,0.1216333333333333,0.0276729009967074
33.0,60.0,15.0,28.95172351,81.67085323,6.510840928,56.51103293,mungbean,41.0,,Organic Manure,0.1475999999999999,0.0446156635843078
34.0,45.0,21.0,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean,41.0,,Organic Manure,0.1366666666666666,0.0301058665805029
13.0,57.0,25.0,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,41.0,,Organic Manure,0.1298333333333333,0.0156980444894342
33.0,57.0,17.0,27.89636126,88.71782287,6.78415271,57.79863368,mungbean,41.0,,Organic Manure,0.1462333333333333,0.0456322290037377
32.0,57.0,22.0,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean,41.0,,Organic Manure,0.1517,0.0341187919007874
23.0,59.0,25.0,27.826262300000003,88.73100226,6.320768488,56.68833819,mungbean,41.0,,Organic Manure,0.1462333333333333,0.0311933295350953
35.0,41.0,18.0,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean,41.0,,Organic Manure,0.1284666666666666,0.0501328299400203
6.0,48.0,24.0,28.6362812,84.61431076,6.790736339,48.48319335,mungbean,41.0,,Organic Manure,0.1066,0.0069595737065297
29.0,36.0,25.0,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean,41.0,,Organic Manure,0.1229999999999999,0.0336960174037885
4.0,36.0,22.0,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean,41.0,,Organic Manure,0.0847333333333333,0.0041915856876917
10.0,59.0,22.0,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean,41.0,,Organic Manure,0.1243666666666666,0.0088391314283869
14.0,48.0,21.0,29.24598976,84.80084105,6.991242362,53.43228915,mungbean,41.0,,Organic Manure,0.1134333333333333,0.0178966600085157
8.0,50.0,21.0,28.62911222,89.11480590000002,6.218923893,50.49913241,mungbean,41.0,,Organic Manure,0.1079666666666666,0.0096652718832844
20.0,40.0,15.0,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean,41.0,,Organic Manure,0.1025,0.0215532905673033
36.0,43.0,22.0,27.82684262,87.16679147,6.3898821660000005,58.37249772,mungbean,41.0,,Organic Manure,0.1380333333333333,0.0502748691552404
14.0,57.0,15.0,29.8757015,83.14796296,6.623438282,40.12044158,mungbean,41.0,,Organic Manure,0.1175333333333333,0.0134379775557262
11.0,60.0,23.0,27.33684386,88.50229102,7.033012777000001,51.09802625,mungbean,41.0,,Organic Manure,0.1284666666666666,0.0134473584524994
10.0,59.0,15.0,29.83040388,89.30428305,6.32400451,58.86687093,mungbean,41.0,,Organic Manure,0.1148,0.0140835170156308
7.0,60.0,25.0,28.2753171,82.76020821,6.397636709,56.04995423,mungbean,41.0,,Organic Manure,0.1257333333333333,0.009386711577443
2.0,47.0,15.0,29.86860065,85.99127934,6.401455706,58.41394143,mungbean,41.0,,Organic Manure,0.0874666666666666,0.0027950313141587
20.0,45.0,22.0,29.5888162,89.9939693,6.904587016,54.96121262,mungbean,41.0,,Organic Manure,0.1188999999999999,0.0262982271999445
2.0,39.0,15.0,28.07219563,82.9116472,6.478557136,49.61865305,mungbean,41.0,,Organic Manure,0.0765333333333333,0.0023741881757341
27.0,40.0,24.0,27.84026517,89.99615558,7.063022095,52.84626009,mungbean,41.0,,Organic Manure,0.1243666666666666,0.0341364373010834
35.0,48.0,15.0,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean,41.0,,Organic Manure,0.1339333333333333,0.0460855591252907
4.0,59.0,25.0,27.68515114,81.94268594,6.227134139,54.62243308,mungbean,41.0,,Organic Manure,0.1202666666666666,0.0052272251170414
1.0,48.0,24.0,29.34594634,85.60472562,6.232836962,59.03629954,mungbean,41.0,,Organic Manure,0.0997666666666666,0.0014124051711533
36.0,43.0,21.0,28.36319404,84.8593608,7.140437859,52.93031105,mungbean,41.0,,Organic Manure,0.1366666666666666,0.0455876408638442
11.0,46.0,24.0,27.65280218,89.80650642,6.459252023,56.52558045,mungbean,41.0,,Organic Manure,0.1107,0.0148757163012093
34.0,47.0,19.0,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean,41.0,,Organic Manure,0.1366666666666666,0.0432355102251726
21.0,44.0,18.0,27.06909959,86.89934108,7.12851089,50.46746116,mungbean,41.0,,Organic Manure,0.1134333333333333,0.0253554266972714
17.0,58.0,20.0,28.06642822,85.91625451,6.42937879,39.23831035,mungbean,41.0,,Organic Manure,0.1298333333333333,0.015958769077961
25.0,40.0,21.0,27.73329078,81.13903037,6.248900919,44.17580911,mungbean,41.0,,Organic Manure,0.1175333333333333,0.0264219394309135
2.0,38.0,18.0,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean,41.0,,Organic Manure,0.0792666666666666,0.0021764422235665
9.0,48.0,20.0,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean,41.0,,Organic Manure,0.1052333333333333,0.0120784188267974
37.0,49.0,25.0,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean,41.0,,Organic Manure,0.1517,0.0366391910105484
36.0,38.0,15.0,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean,41.0,,Organic Manure,0.1216333333333333,0.049949948982816
40.0,58.0,15.0,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean,41.0,,Organic Manure,0.1544333333333333,0.0412973680681149
30.0,44.0,16.0,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean,41.0,,Organic Manure,0.1229999999999999,0.0365433313562767
1.0,59.0,23.0,27.46852989,87.17649,7.184398832,43.78420984,mungbean,41.0,,Organic Manure,0.1134333333333333,0.0010475088187222
9.0,48.0,22.0,27.77076285,87.09979549,6.402926221,49.50812624,mungbean,41.0,,Organic Manure,0.1079666666666666,0.0106600482507035
14.0,41.0,17.0,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,41.0,,Organic Manure,0.0983999999999999,0.0122086394342338
35.0,52.0,19.0,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,41.0,,Organic Manure,0.1448666666666666,0.0313645426117572
31.0,48.0,17.0,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,41.0,,Organic Manure,0.1311999999999999,0.0398990495476055
4.0,41.0,20.0,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,41.0,,Organic Manure,0.0888333333333333,0.0035836768768305
30.0,37.0,25.0,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,41.0,,Organic Manure,0.1257333333333333,0.039328771772166
9.0,35.0,20.0,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,41.0,,Organic Manure,0.0874666666666666,0.0087272586002477
20.0,41.0,20.0,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,41.0,,Organic Manure,0.1107,0.024366786938408
37.0,50.0,23.0,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,41.0,,Organic Manure,0.1503333333333333,0.0495881912490491
34.0,35.0,21.0,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,41.0,,Organic Manure,0.1229999999999999,0.04733103890303
14.0,37.0,15.0,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,41.0,,Organic Manure,0.0901999999999999,0.0163909017084306
23.0,39.0,22.0,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,41.0,,Organic Manure,0.1148,0.0231245878624667
5.0,45.0,21.0,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean,41.0,,Organic Manure,0.0970333333333333,0.0051498722232095
22.0,37.0,20.0,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,41.0,,Organic Manure,0.1079666666666666,0.0206646651858984
40.0,51.0,17.0,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean,41.0,,Organic Manure,0.1475999999999999,0.0478633856666117
27.0,56.0,20.0,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,41.0,,Organic Manure,0.1407666666666666,0.0332916683703695
31.0,40.0,22.0,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,41.0,,Organic Manure,0.1271,0.0395709001284425
38.0,36.0,21.0,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean,41.0,,Organic Manure,0.1298333333333333,0.0328379979155885
6.0,37.0,17.0,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean,41.0,,Organic Manure,0.082,0.0054755329578998
6.0,47.0,18.0,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean,41.0,,Organic Manure,0.0970333333333333,0.0057655954270009
24.0,44.0,17.0,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean,41.0,,Organic Manure,0.1161666666666666,0.0290909824762033
25.0,59.0,19.0,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,41.0,,Organic Manure,0.1407666666666666,0.0262879799002529
32.0,56.0,21.0,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,41.0,,Organic Manure,0.1489666666666666,0.0446327574536618
8.0,45.0,18.0,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,41.0,,Organic Manure,0.0970333333333333,0.0082780085473788
19.0,39.0,17.0,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,41.0,,Organic Manure,0.1025,0.0202163451299839
39.0,37.0,15.0,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,41.0,,Organic Manure,0.1243666666666666,0.0558383520081895
33.0,37.0,19.0,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,41.0,,Organic Manure,0.1216333333333333,0.0343296842816158
26.0,54.0,17.0,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,41.0,,Organic Manure,0.1325666666666666,0.030784248454465
21.0,51.0,15.0,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,41.0,,Organic Manure,0.1188999999999999,0.0242672700163979
22.0,54.0,20.0,28.56149805,83.63802195,6.689825155,41.013132,mungbean,41.0,,Organic Manure,0.1311999999999999,0.0215866767364101
29.0,45.0,16.0,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,41.0,,Organic Manure,0.1229999999999999,0.029917361948529
4.0,40.0,21.0,28.79728147,80.45744422,6.725551062,44.30070517,mungbean,41.0,,Organic Manure,0.0888333333333333,0.0042394625378206
10.0,37.0,22.0,28.7275267,89.12760359,7.069747813999999,58.52974279,mungbean,41.0,,Organic Manure,0.0943,0.014002861295
4.0,44.0,19.0,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean,41.0,,Organic Manure,0.0915666666666666,0.0041396082621211
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,41.0,,Organic Manure,0.1120666666666666,0.0178219505251137
23.0,45.0,23.0,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,41.0,,Organic Manure,0.1243666666666666,0.0308830345026145
25.0,48.0,21.0,28.438097,83.48991368,6.267684328,52.55469976,mungbean,41.0,,Organic Manure,0.1284666666666666,0.0314334275216304
56.0,79.0,15.0,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,41.0,,Organic Manure,0.205,0.0963168263490518
25.0,62.0,21.0,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,41.0,,Organic Manure,0.1475999999999999,0.0401635812210297
42.0,61.0,22.0,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,41.0,,Organic Manure,0.1708333333333333,0.0705707877107866
42.0,73.0,25.0,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,41.0,,Organic Manure,0.1913333333333333,0.0735889340712093
44.0,58.0,18.0,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram,41.0,,Organic Manure,0.164,0.0763134988583999
50.0,55.0,16.0,28.81460716,65.33538112,7.581442888,62.26242533,blackgram,41.0,,Organic Manure,0.1157566666666666,0.0744794068986793
35.0,72.0,21.0,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,41.0,,Organic Manure,0.1224533333333333,0.055981278778804
30.0,64.0,20.0,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,41.0,,Organic Manure,0.1558,0.0488214655198977
27.0,64.0,21.0,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram,41.0,,Organic Manure,0.1071466666666666,0.0475887614431383
50.0,74.0,17.0,27.10053268,63.36085585,6.5408208,73.84949872,blackgram,41.0,,Organic Manure,0.1926999999999999,0.0883400676295238
39.0,73.0,24.0,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,41.0,,Organic Manure,0.1858666666666666,0.0646473546707772
57.0,67.0,25.0,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,41.0,,Organic Manure,0.1425433333333333,0.0880380932416878
52.0,63.0,19.0,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,41.0,,Organic Manure,0.1831333333333333,0.0840120590444043
55.0,66.0,22.0,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram,41.0,,Organic Manure,0.1368033333333333,0.0876853039333264
51.0,56.0,18.0,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,41.0,,Organic Manure,0.1708333333333333,0.0864634139758182
36.0,66.0,15.0,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,41.0,,Organic Manure,0.1599,0.0578233100694416
59.0,55.0,19.0,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,41.0,,Organic Manure,0.1817666666666666,0.0973550649290207
50.0,58.0,23.0,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,41.0,,Organic Manure,0.1253233333333333,0.0834428207267646
30.0,65.0,25.0,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,41.0,,Organic Manure,0.1147999999999999,0.0513218207528529
20.0,62.0,18.0,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,41.0,,Organic Manure,0.1366666666666666,0.0296241304471715
58.0,71.0,15.0,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram,41.0,,Organic Manure,0.1967999999999999,0.1027003794556432
25.0,71.0,24.0,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram,41.0,,Organic Manure,0.164,0.0448076754472357
52.0,71.0,16.0,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram,41.0,,Organic Manure,0.1899666666666666,0.0893067318716568
40.0,63.0,18.0,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,41.0,,Organic Manure,0.1653666666666666,0.0603130330790318
20.0,60.0,25.0,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram,41.0,,Organic Manure,0.1435,0.0292798214799355
48.0,61.0,21.0,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,41.0,,Organic Manure,0.1776666666666666,0.0753658353600139
49.0,68.0,22.0,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,41.0,,Organic Manure,0.1899666666666666,0.0744374109462226
48.0,62.0,15.0,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram,41.0,,Organic Manure,0.1195833333333333,0.0755816869746509
32.0,66.0,17.0,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,41.0,,Organic Manure,0.1571666666666666,0.0536988870735077
21.0,63.0,22.0,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram,41.0,,Organic Manure,0.1448666666666666,0.0374881780115858
20.0,72.0,19.0,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram,41.0,,Organic Manure,0.1517,0.0314942347534795
25.0,65.0,21.0,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,41.0,,Organic Manure,0.1517,0.0414158279434052
41.0,78.0,21.0,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,41.0,,Organic Manure,0.1913333333333333,0.0695338006009555
53.0,67.0,17.0,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,41.0,,Organic Manure,0.1872333333333333,0.0779420250665979
39.0,60.0,21.0,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,41.0,,Organic Manure,0.164,0.0603944144340903
25.0,76.0,17.0,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,41.0,,Organic Manure,0.1612666666666666,0.0372658696140628
21.0,78.0,19.0,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,41.0,,Organic Manure,0.1612666666666666,0.0350939987739655
57.0,60.0,17.0,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,41.0,,Organic Manure,0.1281933333333333,0.1003492193724004
56.0,75.0,15.0,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,41.0,,Organic Manure,0.1995333333333333,0.0889224084526293
49.0,72.0,15.0,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,41.0,,Organic Manure,0.1858666666666666,0.087769133827796
24.0,80.0,19.0,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram,41.0,,Organic Manure,0.1680999999999999,0.0377034564810648
49.0,76.0,18.0,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,41.0,,Organic Manure,0.1954333333333333,0.0708878479892747
28.0,68.0,19.0,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,41.0,,Organic Manure,0.1100166666666666,0.0485206743328669
55.0,78.0,21.0,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram,41.0,,Organic Manure,0.2104666666666666,0.0836537742556034
50.0,64.0,25.0,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,41.0,,Organic Manure,0.1899666666666666,0.0840402262296709
34.0,80.0,19.0,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,41.0,,Organic Manure,0.1817666666666666,0.058146489487881
20.0,68.0,23.0,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,41.0,,Organic Manure,0.1061899999999999,0.0302322711079644
55.0,67.0,16.0,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,41.0,,Organic Manure,0.1886,0.0924664602072502
23.0,70.0,15.0,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram,41.0,,Organic Manure,0.1475999999999999,0.0332455599090046
53.0,74.0,15.0,29.43463808,64.94329356,7.517097,72.17818157,blackgram,41.0,,Organic Manure,0.1358466666666666,0.0915212572176284
26.0,67.0,16.0,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,41.0,,Organic Manure,0.1489666666666666,0.0421946593285354
33.0,80.0,22.0,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,41.0,,Organic Manure,0.1845,0.0553336568376144
37.0,79.0,19.0,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,41.0,,Organic Manure,0.1845,0.0614407231511279
33.0,75.0,21.0,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,41.0,,Organic Manure,0.1762999999999999,0.0491882708733574
22.0,55.0,20.0,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,41.0,,Organic Manure,0.1325666666666666,0.0321925378074939
20.0,68.0,17.0,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram,41.0,,Organic Manure,0.1435,0.0343217805085053
43.0,68.0,20.0,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,41.0,,Organic Manure,0.1790333333333333,0.0714351239765687
44.0,76.0,22.0,27.26458947,68.01232937,7.775306272000001,68.91754359,blackgram,41.0,,Organic Manure,0.1358466666666666,0.0725475311149018
34.0,60.0,16.0,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram,41.0,,Organic Manure,0.1503333333333333,0.0519428157025312
21.0,72.0,17.0,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,41.0,,Organic Manure,0.1052333333333333,0.0310043660536809
25.0,68.0,19.0,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram,41.0,,Organic Manure,0.1530666666666666,0.0403584505591957
41.0,62.0,15.0,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,41.0,,Organic Manure,0.1612666666666666,0.0639957183834891
28.0,65.0,23.0,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,41.0,,Organic Manure,0.1585333333333333,0.0497351031622634
35.0,64.0,15.0,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,41.0,,Organic Manure,0.1558,0.0582189621324757
52.0,58.0,16.0,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,41.0,,Organic Manure,0.1722,0.0887883567895309
58.0,75.0,25.0,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,41.0,,Organic Manure,0.2159333333333333,0.0952552196512698
34.0,66.0,19.0,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,41.0,,Organic Manure,0.1138433333333333,0.0597436688422678
52.0,70.0,16.0,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram,41.0,,Organic Manure,0.13202,0.0837570172235556
23.0,57.0,19.0,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,41.0,,Organic Manure,0.1353,0.0403915810231609
